Group Name,Group PAC ID, State,Measure Title,Measure Performance Rate,Year
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,How well clinicians communicate.,84.0,2015
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,Patients' rating of clinicians.,82.0,2015
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,Health promotion and education.,58.0,2015
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,Courteous and helpful office staff.,79.0,2015
PHYSICIANS ALLIANCE OF CONNECTICUT LLC,5890939029,CT,Clinicians working together for your care.,75.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,"Getting timely care, appointments, and information.",59.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Between visit communication.,64.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Attention to patient medication cost.,,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,How well clinicians communicate.,83.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Patients' rating of clinicians.,78.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Health promotion and education.,64.0,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Courteous and helpful office staff.,,2015
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,Clinicians working together for your care.,,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,"Getting timely care, appointments, and information.",48.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Between visit communication.,51.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Attention to patient medication cost.,24.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,How well clinicians communicate.,79.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Patients' rating of clinicians.,78.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Health promotion and education.,56.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Courteous and helpful office staff.,77.0,2015
PROVIDENCE MEDICAL INSTITUTE,5991609737,CA,Clinicians working together for your care.,73.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,"Getting timely care, appointments, and information.",59.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Between visit communication.,61.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Attention to patient medication cost.,24.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,How well clinicians communicate.,82.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Patients' rating of clinicians.,83.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Health promotion and education.,62.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Courteous and helpful office staff.,85.0,2015
MARTINS POINT HEALTHCARE,5991776635,ME,Clinicians working together for your care.,75.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,"Getting timely care, appointments, and information.",64.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Between visit communication.,54.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Attention to patient medication cost.,25.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,How well clinicians communicate.,83.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Patients' rating of clinicians.,81.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Health promotion and education.,63.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Courteous and helpful office staff.,85.0,2015
"LAKE HOSPITAL SYSTEM, INC.",6002713922,OH,Clinicians working together for your care.,78.0,2015
UNMC PHYSICIANS,6002728391,NE,"Getting timely care, appointments, and information.",64.0,2015
UNMC PHYSICIANS,6002728391,NE,Between visit communication.,56.0,2015
UNMC PHYSICIANS,6002728391,NE,Attention to patient medication cost.,26.0,2015
UNMC PHYSICIANS,6002728391,NE,How well clinicians communicate.,85.0,2015
UNMC PHYSICIANS,6002728391,NE,Patients' rating of clinicians.,82.0,2015
UNMC PHYSICIANS,6002728391,NE,Health promotion and education.,66.0,2015
UNMC PHYSICIANS,6002728391,NE,Courteous and helpful office staff.,86.0,2015
UNMC PHYSICIANS,6002728391,NE,Clinicians working together for your care.,79.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,"Getting timely care, appointments, and information.",58.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Between visit communication.,56.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Attention to patient medication cost.,20.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,How well clinicians communicate.,84.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Patients' rating of clinicians.,83.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Health promotion and education.,58.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Courteous and helpful office staff.,84.0,2015
GUTHRIE MEDICAL GROUP PC,6002728656,PA,Clinicians working together for your care.,77.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,"Getting timely care, appointments, and information.",53.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Between visit communication.,40.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Attention to patient medication cost.,22.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,How well clinicians communicate.,80.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Patients' rating of clinicians.,80.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Health promotion and education.,54.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Courteous and helpful office staff.,80.0,2015
"ILLINOIS BONE AND JOINT INSTITUTE, LLC",6002814878,IL,Clinicians working together for your care.,70.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,"Getting timely care, appointments, and information.",65.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Between visit communication.,53.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Attention to patient medication cost.,24.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,How well clinicians communicate.,90.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Patients' rating of clinicians.,85.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Health promotion and education.,63.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Courteous and helpful office staff.,82.0,2015
ST PETERS HEALTH PARTNERS MEDICAL ASSOCIATES PC,6103061189,NY,Clinicians working together for your care.,77.0,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,"Getting timely care, appointments, and information.",,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Between visit communication.,,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Attention to patient medication cost.,22.0,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,How well clinicians communicate.,,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Patients' rating of clinicians.,,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Health promotion and education.,66.0,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Courteous and helpful office staff.,,2015
WHC PHYSICIAN GROUP LLC,6103093513,MD,Clinicians working together for your care.,,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,"Getting timely care, appointments, and information.",62.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Between visit communication.,58.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Attention to patient medication cost.,25.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,How well clinicians communicate.,85.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Patients' rating of clinicians.,82.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Health promotion and education.,62.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Courteous and helpful office staff.,83.0,2015
"HORIZON MEDICAL GROUP, P.C.",6103715529,NY,Clinicians working together for your care.,74.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,"Getting timely care, appointments, and information.",52.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Between visit communication.,58.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Attention to patient medication cost.,26.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,How well clinicians communicate.,79.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Patients' rating of clinicians.,80.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Health promotion and education.,63.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Courteous and helpful office staff.,78.0,2015
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,6103717350,TX,Clinicians working together for your care.,65.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,"Getting timely care, appointments, and information.",64.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Between visit communication.,65.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Attention to patient medication cost.,25.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,How well clinicians communicate.,78.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Patients' rating of clinicians.,77.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Health promotion and education.,72.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Courteous and helpful office staff.,84.0,2015
TALLAHASSEE MEMORIAL HEALTHCARE INC,6103724778,FL,Clinicians working together for your care.,76.0,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,"Getting timely care, appointments, and information.",38.0,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Between visit communication.,58.0,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Attention to patient medication cost.,20.0,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,How well clinicians communicate.,,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Patients' rating of clinicians.,,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Health promotion and education.,49.0,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Courteous and helpful office staff.,,2015
SOUTHWEST MEDICAL ASSOCIATES INC,6103730544,NV,Clinicians working together for your care.,,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,"Getting timely care, appointments, and information.",59.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Between visit communication.,64.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Attention to patient medication cost.,35.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,How well clinicians communicate.,88.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Patients' rating of clinicians.,91.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Health promotion and education.,58.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Courteous and helpful office staff.,89.0,2015
NORTH MISSISSIPPI MEDICAL CLINICS INC,6103736665,MS,Clinicians working together for your care.,78.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,"Getting timely care, appointments, and information.",62.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Between visit communication.,50.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Attention to patient medication cost.,30.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,How well clinicians communicate.,76.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Patients' rating of clinicians.,69.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Health promotion and education.,61.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Courteous and helpful office staff.,79.0,2015
PROVIDENCE - PROVIDENCE PARK HOSPITAL,6103738703,MI,Clinicians working together for your care.,65.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,"Getting timely care, appointments, and information.",61.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Between visit communication.,61.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Attention to patient medication cost.,23.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,How well clinicians communicate.,82.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Patients' rating of clinicians.,,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Health promotion and education.,65.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Courteous and helpful office staff.,81.0,2015
CATHOLIC MEDICAL CENTER,6103897129,NH,Clinicians working together for your care.,74.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,"Getting timely care, appointments, and information.",57.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Between visit communication.,51.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Attention to patient medication cost.,24.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,How well clinicians communicate.,88.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Patients' rating of clinicians.,82.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Health promotion and education.,63.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Courteous and helpful office staff.,81.0,2015
"ISLAND WIDE MEDICAL ASSOCIATES, PC",6103987458,NY,Clinicians working together for your care.,73.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,"Getting timely care, appointments, and information.",58.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Between visit communication.,55.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Attention to patient medication cost.,25.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,How well clinicians communicate.,,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Patients' rating of clinicians.,83.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Health promotion and education.,70.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Courteous and helpful office staff.,78.0,2015
UNIVERSITY OF PENN MEDICAL GROUP,6204730955,PA,Clinicians working together for your care.,81.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,"Getting timely care, appointments, and information.",58.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Between visit communication.,62.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Attention to patient medication cost.,34.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,How well clinicians communicate.,80.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Patients' rating of clinicians.,75.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Health promotion and education.,57.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Courteous and helpful office staff.,80.0,2015
DECATUR MEMORIAL HOSPITAL,6204731144,IL,Clinicians working together for your care.,74.0,2015
"DOCTORS CARE, PA",6204731300,SC,"Getting timely care, appointments, and information.",,2015
"DOCTORS CARE, PA",6204731300,SC,Between visit communication.,,2015
"DOCTORS CARE, PA",6204731300,SC,Attention to patient medication cost.,33.0,2015
"DOCTORS CARE, PA",6204731300,SC,How well clinicians communicate.,,2015
"DOCTORS CARE, PA",6204731300,SC,Patients' rating of clinicians.,,2015
"DOCTORS CARE, PA",6204731300,SC,Health promotion and education.,53.0,2015
"DOCTORS CARE, PA",6204731300,SC,Courteous and helpful office staff.,74.0,2015
"DOCTORS CARE, PA",6204731300,SC,Clinicians working together for your care.,66.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,"Getting timely care, appointments, and information.",64.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Between visit communication.,56.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Attention to patient medication cost.,31.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,How well clinicians communicate.,86.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Patients' rating of clinicians.,88.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Health promotion and education.,60.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Courteous and helpful office staff.,86.0,2015
"INTEGRATED HEALTH CARE PROVIDERS, INC.",6204733520,WV,Clinicians working together for your care.,74.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,"Getting timely care, appointments, and information.",61.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Between visit communication.,62.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Attention to patient medication cost.,26.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,How well clinicians communicate.,83.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Patients' rating of clinicians.,83.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Health promotion and education.,62.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Courteous and helpful office staff.,85.0,2015
EXCELA HEALTH PHYSICIAN PRACTICES INC,6204737117,PA,Clinicians working together for your care.,78.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,"Getting timely care, appointments, and information.",63.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Between visit communication.,60.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Attention to patient medication cost.,24.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,How well clinicians communicate.,79.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Patients' rating of clinicians.,73.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Health promotion and education.,54.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Courteous and helpful office staff.,81.0,2015
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,Clinicians working together for your care.,74.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,"Getting timely care, appointments, and information.",60.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Between visit communication.,70.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Attention to patient medication cost.,32.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,How well clinicians communicate.,84.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Patients' rating of clinicians.,82.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Health promotion and education.,66.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Courteous and helpful office staff.,89.0,2015
CAROLINAS HEALTHCARE ASSOCIATES INC,6204805823,NC,Clinicians working together for your care.,83.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,"Getting timely care, appointments, and information.",53.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Between visit communication.,61.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Attention to patient medication cost.,28.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,How well clinicians communicate.,81.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Patients' rating of clinicians.,77.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Health promotion and education.,61.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Courteous and helpful office staff.,69.0,2015
INTERCOASTAL MEDICAL GROUP INC,6305730912,FL,Clinicians working together for your care.,76.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,"Getting timely care, appointments, and information.",68.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Between visit communication.,49.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Attention to patient medication cost.,38.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,How well clinicians communicate.,86.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Patients' rating of clinicians.,85.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Health promotion and education.,57.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Courteous and helpful office staff.,85.0,2015
MERITAS HEALTH CORPORATION,6305748153,MO,Clinicians working together for your care.,76.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,"Getting timely care, appointments, and information.",62.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Between visit communication.,54.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Attention to patient medication cost.,18.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,How well clinicians communicate.,85.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Patients' rating of clinicians.,80.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Health promotion and education.,60.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Courteous and helpful office staff.,82.0,2015
UNIVERSITY HEALTHCARE ALLIANCE,6305748799,CA,Clinicians working together for your care.,74.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,"Getting timely care, appointments, and information.",63.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Between visit communication.,50.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Attention to patient medication cost.,33.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,How well clinicians communicate.,86.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Patients' rating of clinicians.,84.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Health promotion and education.,57.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Courteous and helpful office staff.,86.0,2015
OHIOHEALTH CORPORATION,6305758426,OH,Clinicians working together for your care.,77.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,"Getting timely care, appointments, and information.",,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Between visit communication.,53.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Attention to patient medication cost.,27.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,How well clinicians communicate.,85.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Patients' rating of clinicians.,84.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Health promotion and education.,58.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Courteous and helpful office staff.,84.0,2015
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Clinicians working together for your care.,81.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,"Getting timely care, appointments, and information.",66.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Between visit communication.,56.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Attention to patient medication cost.,12.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,How well clinicians communicate.,82.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Patients' rating of clinicians.,81.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Health promotion and education.,58.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Courteous and helpful office staff.,86.0,2015
STRAUB CLINIC AND HOSPITAL,6305759754,HI,Clinicians working together for your care.,74.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,"Getting timely care, appointments, and information.",61.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Between visit communication.,70.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Attention to patient medication cost.,19.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,How well clinicians communicate.,79.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Patients' rating of clinicians.,73.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Health promotion and education.,57.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Courteous and helpful office staff.,83.0,2015
THE EVERETT CLINIC PLLC,6406752153,WA,Clinicians working together for your care.,79.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,"Getting timely care, appointments, and information.",58.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Between visit communication.,73.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Attention to patient medication cost.,30.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,How well clinicians communicate.,79.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Patients' rating of clinicians.,73.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Health promotion and education.,66.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Courteous and helpful office staff.,85.0,2015
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Clinicians working together for your care.,80.0,2015
MAYO CLINIC,6507778255,MN,"Getting timely care, appointments, and information.",56.0,2015
MAYO CLINIC,6507778255,MN,Between visit communication.,58.0,2015
MAYO CLINIC,6507778255,MN,Attention to patient medication cost.,20.0,2015
MAYO CLINIC,6507778255,MN,How well clinicians communicate.,85.0,2015
MAYO CLINIC,6507778255,MN,Patients' rating of clinicians.,86.0,2015
MAYO CLINIC,6507778255,MN,Health promotion and education.,61.0,2015
MAYO CLINIC,6507778255,MN,Courteous and helpful office staff.,86.0,2015
MAYO CLINIC,6507778255,MN,Clinicians working together for your care.,77.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,"Getting timely care, appointments, and information.",59.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Between visit communication.,47.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Attention to patient medication cost.,28.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,How well clinicians communicate.,84.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Patients' rating of clinicians.,82.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Health promotion and education.,72.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Courteous and helpful office staff.,81.0,2015
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Clinicians working together for your care.,77.0,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,"Getting timely care, appointments, and information.",78.0,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Between visit communication.,,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Attention to patient medication cost.,,2015
