NPI,Provider Last Name,Provider First Name,Zip Code,State,Specialty,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,PAC ID,Year
1538122809,GHOSH,MIMI,43220.0,OH,Family Practice,4115.0,118.0,2.8675577157,5890755714.0,2016.0
1538123922,DY-GUILLAUME,MARIE,11373.0,NY,Internal Medicine,192.0,0.0,0.0,7810988540.0,2016.0
1538125315,VIDUYA,SHERRY,29406.0,SC,Family Practice,2718.0,112.0,4.1206769684,8921102344.0,2016.0
1538128079,MAKADIA,RAKESH,71913.0,AR,Internal Medicine,239.0,13.0,5.4393305439,840206991.0,2016.0
1538128517,WEINBERG,CAROL,60540.0,IL,Internal Medicine,3467.0,146.0,4.2111335449,5496885626.0,2016.0
1538129788,KOZLOWSKI,ANITA,17961.0,PA,Family Practice,7298.0,469.0,6.426418196799999,4486799806.0,2016.0
1538129879,GROSS,THOMAS,87109.0,NM,Family Practice,2725.0,87.0,3.1926605505000003,8921057829.0,2016.0
1538130117,AZIZULLAH,ABU,32159.0,FL,Internal Medicine,7245.0,228.0,3.1469979296,8921073396.0,2016.0
1538135413,ALESKER,EUGENYA,2062.0,MA,Psychiatry,393.0,0.0,0.0,8527017722.0,2016.0
1538137633,FISCHER,MICHAEL,72207.0,AR,Internal Medicine,339.0,15.0,4.4247787611,3072609577.0,2016.0
1538137864,WESTWOOD,JOHN,72857.0,AR,Family Practice,11178.0,144.0,1.2882447665,5597720912.0,2016.0
1538139498,CASCAVAL,RALUCA,80907.0,CO,Internal Medicine,623.0,32.0,5.1364365970999994,8325220924.0,2016.0
1538140744,KENNEDY,COLLEEN,48307.0,MI,Family Practice,5957.0,323.0,5.4221923787,5395798151.0,2016.0
1538141759,HEDDLESON,JAMES,44903.0,OH,Internal Medicine,2743.0,78.0,2.8436018957,9830167618.0,2016.0
1538143433,CHARLOTTEN,KEVIN,11373.0,NY,Family Practice,3083.0,16.0,0.5189750243,4880798842.0,2016.0
1538145156,PFLAUM,DOUGLAS,55041.0,MN,Family Practice,5891.0,216.0,3.6666100832,42104168.0,2016.0
1538149828,RIZVI,SADIQ,48128.0,MI,Internal Medicine,5420.0,353.0,6.5129151292,2769450618.0,2016.0
1538149950,PATTERSON,DENIS,89511.0,NV,Physical Medicine and Rehabilitation,1480.0,641.0,43.310810811,7911098751.0,2016.0
1538151378,GUPTA,GEETA,44122.0,OH,Internal Medicine,7912.0,53.0,0.6698685541,6507829546.0,2016.0
1538152863,PATEL,MOHAN,15690.0,PA,Internal Medicine,15001.0,349.0,2.3265115659,8426083007.0,2016.0
1538154596,CAMACHO,GEORGE,32216.0,FL,Internal Medicine,9162.0,512.0,5.5882994979,6406925239.0,2016.0
1538156542,ABRAHAM,BENJAMIN,30039.0,GA,Family Practice,15258.0,945.0,6.1934722768,6709830516.0,2016.0
1538159579,O'KEEFE,DEBORAH,2169.0,MA,Internal Medicine,11944.0,607.0,5.0820495646,244297802.0,2016.0
1538165105,CHO,CHO,17268.0,PA,Internal Medicine,4538.0,92.0,2.0273248127000003,8527007442.0,2016.0
1538170493,SAVARESE,MICHAEL,6762.0,CT,Internal Medicine,13845.0,542.0,3.9147706753,1254239676.0,2016.0
1538172077,WAGNER,MARTIN,37076.0,TN,Neurology,5126.0,106.0,2.0678891924,9133261803.0,2016.0
1538172358,SISTOZA,LILYBETH,92335.0,CA,Internal Medicine,547.0,0.0,0.0,2668416447.0,2016.0
1538172754,PATEL,RAJU,93301.0,CA,Internal Medicine,22037.0,1030.0,4.6739574352,2961549068.0,2016.0
1538173265,SMITH,CHRISTOPHER,53566.0,WI,Family Practice,9307.0,1036.0,11.131406468,4880787134.0,2016.0
1538173422,JONES,MICHAEL,84095.0,UT,Family Practice,4530.0,304.0,6.710816777000001,4880772722.0,2016.0
1538178025,GIETZEN,JOHN,85364.0,AZ,Family Practice,8260.0,454.0,5.4963680387,446154397.0,2016.0
1538179395,ZUMPANO,ANTONIO,33511.0,FL,Internal Medicine,9779.0,953.0,9.7453727375,8325031487.0,2016.0
1538180526,KAZANGY,FALIH,48116.0,MI,Internal Medicine,1610.0,22.0,1.3664596272999998,4082711270.0,2016.0
1538184221,GUZMAN,MA ROSARIO,96793.0,HI,Family Practice,9872.0,122.0,1.2358184765,4587612353.0,2016.0
1538188594,MIZUMOTO,GENE,92663.0,CA,Internal Medicine,257.0,22.0,8.560311283999999,4183750433.0,2016.0
1538191929,IQBAL,NUSRUM,85635.0,AZ,Internal Medicine,2343.0,135.0,5.76184379,5496747016.0,2016.0
1538220553,LIZAMA,FLORENCIO,96913.0,GU,Internal Medicine,4877.0,56.0,1.1482468731,9133110273.0,2016.0
1538221874,GEBREMEDHIN,GIRMAY,93301.0,CA,Internal Medicine,303.0,26.0,8.580858085800001,6800786138.0,2016.0
1538228432,BURNS,H.,7950.0,NJ,Internal Medicine,2603.0,87.0,3.3422973492000003,6608863477.0,2016.0
1538234570,KURZWEIL,PETER,11542.0,NY,Internal Medicine,6587.0,98.0,1.4877789586,840255162.0,2016.0
1538241153,KHANNA,SHIV,21502.0,MD,Internal Medicine,21036.0,581.0,2.7619319262,3870629314.0,2016.0
1538241187,MARINO,RICHARD,10701.0,NY,Emergency Medicine,220.0,28.0,12.727272727,5698727667.0,2016.0
1538247879,O'NEAL,KENNETH,30517.0,GA,Internal Medicine,3678.0,249.0,6.7699836868,6709863038.0,2016.0
1538249453,SANWONG,SUWICH,94588.0,CA,Emergency Medicine,198.0,22.0,11.111111111,5597869685.0,2016.0
1538249495,BUNUAN,MICHAEL,95687.0,CA,Internal Medicine,365.0,32.0,8.7671232877,3678654118.0,2016.0
1538254248,SWYER,MARK,98208.0,WA,Internal Medicine,1690.0,116.0,6.863905325399999,4183787666.0,2016.0
1538254511,IDOWU,OLUMUYIWA,60640.0,IL,Internal Medicine,4350.0,152.0,3.4942528736000003,3476445594.0,2016.0
1538255401,TEJERA,CARLOS,11030.0,NY,Psychiatry,2628.0,0.0,0.0,9133317878.0,2016.0
1538257803,HO,JOHN,70508.0,LA,Internal Medicine,444.0,14.0,3.1531531532,4880584762.0,2016.0
1538265905,DANIELS,ALLAN,77339.0,TX,Internal Medicine,13440.0,371.0,2.7604166667000003,7719028554.0,2016.0
1538271002,SRIJAERAJAH,THILLAIAMPALAM,93505.0,CA,Internal Medicine,7528.0,130.0,1.7268862912,547228876.0,2016.0
1538300561,MESSMER,MICHAEL,46530.0,IN,Family Practice,46.0,15.0,32.608695652,4587834502.0,2016.0
1538306014,OH,SANG YOON,98531.0,WA,Internal Medicine,386.0,26.0,6.7357512953,2264583111.0,2016.0
1538308937,NKOMBENGNONDO,MARCELLE,74120.0,OK,Family Practice,181.0,14.0,7.7348066298,8921277112.0,2016.0
1538314703,ARCENTALES,NICOLE,10306.0,NY,Internal Medicine,6384.0,427.0,6.6885964912,2567656499.0,2016.0
1538318142,CHANANA,MANJU,7054.0,NJ,Internal Medicine,23.0,13.0,56.52173913,8820159551.0,2016.0
1538320908,LEVACIC,DANIJELA,33021.0,FL,Neurology,60.0,0.0,0.0,42444085.0,2016.0
1538321245,TRAN,DUY,85015.0,AZ,Family Practice,1963.0,42.0,2.1395822719999997,8820260037.0,2016.0
1538324553,ZEIDAN,IMAN,49431.0,MI,Family Practice,284.0,13.0,4.5774647887,8426228586.0,2016.0
1538327150,KAISER,SHAUN,75231.0,TX,Internal Medicine,849.0,11.0,1.2956419317,3072664465.0,2016.0
1538329230,DIMBO,REGINA,75028.0,TX,Internal Medicine,270.0,20.0,7.4074074074,244404408.0,2016.0
1538336300,LEWEY,JENNIFER,80403.0,CO,Internal Medicine,3829.0,108.0,2.8205797857999997,5193952976.0,2016.0
1538381058,PATEL,SUSHIL,89052.0,NV,Internal Medicine,1244.0,116.0,9.3247588424,9931262912.0,2016.0
1538394291,NALL,MONICA,32571.0,FL,Family Practice,7158.0,163.0,2.2771723945,8123274339.0,2016.0
1538396858,MANDADI,SIVA,79763.0,TX,Internal Medicine,985.0,60.0,6.0913705584,4880866300.0,2016.0
1538397823,SCAFFIDI,ROBERT,2420.0,MA,Internal Medicine,1339.0,52.0,3.8834951456,941456347.0,2016.0
1538398508,SHAHIDI,MEHDI,62781.0,IL,Internal Medicine,79.0,0.0,0.0,2567619810.0,2016.0
1538405998,MAPARA,SULAIMAN,44106.0,OH,Internal Medicine,214.0,15.0,7.009345794400001,5395999502.0,2016.0
1538435771,MONTGOMERY,MATTHEW,45236.0,OH,Psychiatry,310.0,0.0,0.0,9638318165.0,2016.0
1538443791,AHMED,MOHAMMED,76508.0,TX,Internal Medicine,1505.0,42.0,2.7906976744,7315112992.0,2016.0
1538452073,LUNDQUIST-SMITH,LAYLA,32503.0,FL,Family Practice,5828.0,399.0,6.8462594372000005,6103043369.0,2016.0
1538454459,NGUYEN,KHUONG,77380.0,TX,Internal Medicine,258.0,19.0,7.3643410852999995,143460725.0,2016.0
1538456975,RAMIREDDY,SILPA,48532.0,MI,Internal Medicine,202.0,18.0,8.9108910891,244457356.0,2016.0
1538458864,KAYSI,KAYS,29501.0,SC,Family Practice,3252.0,361.0,11.100861009,2264680941.0,2016.0
1538464235,BISHOP,SHARMA,92543.0,CA,Internal Medicine,13705.0,1562.0,11.397300255,7810140480.0,2016.0
1538479829,MCFADDEN,MELISSA,76133.0,TX,Family Practice,8867.0,198.0,2.2329987594,6406039148.0,2016.0
1538488465,NELSON,BRIAN,33308.0,FL,Internal Medicine,108.0,21.0,19.444444444000002,4082894019.0,2016.0
1548203284,LEWIS,STEPHEN,18603.0,PA,Internal Medicine,20486.0,934.0,4.5592111686,3971402017.0,2016.0
1548206287,DHALIWAL,PARMINDER,33511.0,FL,Internal Medicine,13182.0,428.0,3.2468517676,3678530797.0,2016.0
1548210263,CHENNU,YAMINI,76104.0,TX,Neurology,2616.0,87.0,3.3256880734,5193707982.0,2016.0
1548212756,TONG,SCOTT,90505.0,CA,Family Practice,2194.0,28.0,1.2762078395999998,8729011242.0,2016.0
1548213101,HINES,RUSSELL,91360.0,CA,Internal Medicine,12032.0,404.0,3.357712766,5597730226.0,2016.0
1548213937,BARNES JORDAN,RHONDA,77054.0,TX,Family Practice,10251.0,322.0,3.1411569602999996,1153219928.0,2016.0
1548216682,SOOCH,DAMANJIT,48075.0,MI,Emergency Medicine,76.0,12.0,15.789473684,6608939251.0,2016.0
1548217052,NASIM,UZMA,92780.0,CA,Neurology,1944.0,142.0,7.304526749,3971601220.0,2016.0
1548217219,LIPSHUTZ,GREG,2138.0,MA,Neurology,1651.0,0.0,0.0,143252825.0,2016.0
1548218399,MELCHER,LINETTE,78028.0,TX,Neurology,3358.0,53.0,1.5783204288,5597660332.0,2016.0
1548221716,DUBESTER,LAWRENCE,20912.0,MD,Psychiatry,67.0,0.0,0.0,345285771.0,2016.0
1548223712,PHAM,HAI,92683.0,CA,Internal Medicine,9228.0,385.0,4.1720849588,2062440647.0,2016.0
1548224116,CARRILLO,RAMON,33145.0,FL,Internal Medicine,31444.0,74.0,0.2353390154,8426081043.0,2016.0
1548224983,ELLISON,SEAN,27403.0,NC,Internal Medicine,7953.0,159.0,1.9992455677,749310944.0,2016.0
1548227762,SPECA,MICHAEL,15057.0,PA,Family Practice,7521.0,249.0,3.3107299561000003,2567434814.0,2016.0
1548228489,WARREN,WILBERT,19146.0,PA,Internal Medicine,17171.0,784.0,4.5658377497,4486658234.0,2016.0
1548229594,ALEXATOS-WILK,HARIKLIA,40160.0,KY,General Practice,1410.0,313.0,22.19858156,6204813777.0,2016.0
1548233323,IQBAL,MUHAMMAD,28352.0,NC,Internal Medicine,22433.0,2857.0,12.735701868,8527103399.0,2016.0
1548234750,BEAMS,KELLY,84102.0,UT,Internal Medicine,66.0,12.0,18.181818182,8224086558.0,2016.0
1548236904,DAVID,AARON,97330.0,OR,Family Practice,3018.0,139.0,4.6056991385,9335146802.0,2016.0
1548238454,SABIN,KELLI,44333.0,OH,Family Practice,5131.0,116.0,2.2607678815,1254229487.0,2016.0
1548239429,FUERST,NICHOLAS,15301.0,PA,Family Practice,14138.0,1071.0,7.575328900800001,7214984756.0,2016.0
1548240773,REDKA,JAMES,17701.0,PA,Family Practice,9944.0,469.0,4.7164119067,4486555331.0,2016.0
1548241763,SHAH,DHIRAJLAL,12790.0,NY,Internal Medicine,3767.0,77.0,2.0440668967,547279598.0,2016.0
1548242696,CAMERON,STEFFEN,44663.0,OH,Family Practice,6756.0,145.0,2.1462403789,1658373493.0,2016.0
1548243959,SKOKANIC,PAUL,30046.0,GA,Internal Medicine,273.0,25.0,9.1575091575,9032136775.0,2016.0
1548244056,HEITZIG,DALE,21703.0,MD,Family Practice,3226.0,71.0,2.2008679479,1557495819.0,2016.0
1548244403,RATHBURN,CHRIS,32256.0,FL,Internal Medicine,4874.0,205.0,4.2059909725,8123076148.0,2016.0
1548250269,CARY,PAUL,75231.0,TX,Internal Medicine,5770.0,152.0,2.6343154246,941395578.0,2016.0
1548250590,FRIED,STEVEN,11021.0,NY,Internal Medicine,2619.0,51.0,1.9473081329,648396028.0,2016.0
1548253222,MAGEE,VALLERY,77027.0,TX,Internal Medicine,123.0,15.0,12.195121950999999,42245136.0,2016.0
1548257504,SMITH,PAUL,43228.0,OH,Emergency Medicine,330.0,21.0,6.3636363636,1153220058.0,2016.0
1548258197,LIN,ANTHONY,60181.0,IL,Family Practice,3012.0,105.0,3.4860557769,6406898790.0,2016.0
1548259112,TAMAI,JANET,12401.0,NY,Neurology,7149.0,455.0,6.3645265072,4880665298.0,2016.0
1548260680,BARAJAS,LUIS,46368.0,IN,Family Practice,941.0,18.0,1.912858661,4284694449.0,2016.0
1548265911,AHLSTROM,TROY,49684.0,MI,Internal Medicine,238.0,23.0,9.6638655462,2961457445.0,2016.0
1548268741,MAYS,WILLIAM,37701.0,TN,Family Practice,6696.0,70.0,1.0454002389000001,3971799115.0,2016.0
1548269335,ROCHA,GUILLERMO,78214.0,TX,Internal Medicine,6145.0,63.0,1.0252237592,42315814.0,2016.0
1548275910,YOVIENE,JOEL,14070.0,NY,Internal Medicine,8986.0,49.0,0.5452926775,547152944.0,2016.0
1548278617,GREGORY,MAURICE,89106.0,NV,Addiction Medicine,7000.0,1393.0,19.9,5496882888.0,2016.0
1548282684,KALUZA,MALGORZATA,32092.0,FL,Family Practice,7958.0,286.0,3.5938678060000004,7113955220.0,2016.0
1548282916,COLAVITO,STEFANIE,33901.0,FL,Internal Medicine,564.0,48.0,8.5106382979,1355393034.0,2016.0
1548286347,KARP,MICHAEL,15143.0,PA,Family Practice,8298.0,132.0,1.5907447578,1456488220.0,2016.0
1548287436,PENOVICH,PATRICIA,55102.0,MN,Neurology,4084.0,0.0,0.0,941195515.0,2016.0
1548288723,EISENBUD,ELLIOTT,95628.0,CA,Internal Medicine,3771.0,23.0,0.6099177937,2466533500.0,2016.0
1548293087,SMUCKER,LONNIE,97212.0,OR,Family Practice,1693.0,84.0,4.9616066155,2062326614.0,2016.0
1548293418,KAUFMANN,JOHN,33433.0,FL,Family Practice,713.0,25.0,3.5063113604000002,7214086990.0,2016.0
1548295405,AMARAM,NIRMALA,31501.0,GA,Internal Medicine,24944.0,705.0,2.8263309814,5092885129.0,2016.0
1548295900,SHILL,JONATHAN,4043.0,ME,Family Practice,6567.0,451.0,6.867671691799999,4789751082.0,2016.0
1548298839,LEE,LYNN,31602.0,GA,Internal Medicine,19843.0,281.0,1.4161165146,7315028974.0,2016.0
1548302789,HOMOLYA,KENNETH,37027.0,TN,Pain Management,1362.0,752.0,55.212922173,9931254828.0,2016.0
1548316482,AU,MELINDA,96793.0,HI,Family Practice,713.0,15.0,2.1037868163,446146617.0,2016.0
1548324254,BRUCE,TAMI,85206.0,AZ,Internal Medicine,5310.0,40.0,0.7532956685,1658428438.0,2016.0
1548335524,ALIGA,NORMAN,60187.0,IL,Physical Medicine and Rehabilitation,45.0,29.0,64.444444444,2163561267.0,2016.0
1548339278,AGUINALDO,ESTRELLA,90745.0,CA,Internal Medicine,9410.0,129.0,1.3708820404,2567373103.0,2016.0
1548339526,CHINTALA,VIJAYA SHREE,76012.0,TX,Internal Medicine,948.0,36.0,3.7974683544,4082633292.0,2016.0
1548346695,YANG,TOM,93277.0,CA,Neurology,8209.0,59.0,0.7187233524,3375623697.0,2016.0
1548347305,HANDEGUAND,THOMAS,85051.0,AZ,Family Practice,4830.0,267.0,5.5279503106,9234020173.0,2016.0
1548353055,MONTES,JUAN,90601.0,CA,Internal Medicine,14166.0,818.0,5.774389383,1355471335.0,2016.0
1548356009,ALRED,GINGER,35007.0,AL,Internal Medicine,22724.0,2793.0,12.2909699,9537166293.0,2016.0
1548362098,MOHAN,PRABHA,75142.0,TX,Internal Medicine,18857.0,1416.0,7.5091477966,8325056195.0,2016.0
1548365778,BOWERS,MARVIN,38555.0,TN,Family Practice,14931.0,34.0,0.2277141518,7719927482.0,2016.0
1548371982,PATEL,RITESH,60173.0,IL,Internal Medicine,5106.0,204.0,3.9952996475,1254337298.0,2016.0
1548372634,CHAUDHARY,ARCHNA,90807.0,CA,Internal Medicine,3890.0,36.0,0.9254498715,8729025606.0,2016.0
1548373426,FLYNN,CHRISTOPHER,93111.0,CA,Emergency Medicine,324.0,84.0,25.925925925999998,7618052440.0,2016.0
1548405889,LONAPPAN,LINET,48085.0,MI,Internal Medicine,336.0,23.0,6.8452380952,2668659418.0,2016.0
1548421167,NOUREDDINE,WASSIM,19104.0,PA,Internal Medicine,347.0,16.0,4.6109510086,7113094905.0,2016.0
1548421720,POMPO,REBECCA,13045.0,NY,Internal Medicine,127.0,11.0,8.6614173228,5294909065.0,2016.0
1548423437,AKHZARI,AMIR,95642.0,CA,Internal Medicine,288.0,38.0,13.194444444,4385836840.0,2016.0
1548427057,DUNGAO,JAN MICHAEL,66604.0,KS,Internal Medicine,171.0,14.0,8.1871345029,3779642061.0,2016.0
1548429343,AMAO,ENOBONG,27406.0,NC,Family Practice,5425.0,129.0,2.3778801843,1254596349.0,2016.0
1548429624,ARORA,GEETA,85338.0,AZ,Internal Medicine,176.0,15.0,8.5227272727,4981853595.0,2016.0
1548437106,GAJJALA,JHANSI,20001.0,DC,Internal Medicine,536.0,0.0,0.0,7315099660.0,2016.0
1548441264,TRAN,SANG,22044.0,VA,Internal Medicine,26000.0,521.0,2.0038461538,8426223967.0,2016.0
1548447105,SHARMA,VISHAL,30901.0,GA,Family Practice,613.0,26.0,4.2414355628,5092860411.0,2016.0
1548449754,BARTELS,LISA,19947.0,DE,Family Practice,4194.0,14.0,0.33381020510000003,840436648.0,2016.0
1548464175,COUTURE,SHAWN,92503.0,CA,Family Practice,11764.0,739.0,6.2818769126,3072675602.0,2016.0
1548469299,DHATT,PREETINDER,76201.0,TX,Family Practice,327.0,19.0,5.8103975535000005,4284812892.0,2016.0
1548476740,HOWELL HARTE,AMY,17847.0,PA,Family Practice,7124.0,263.0,3.69174621,8628193257.0,2016.0
1548480312,PENARANDA,ERIBETH,79924.0,TX,Family Practice,1074.0,75.0,6.9832402235,7113012386.0,2016.0
1548481955,BANERJEE,YAMINI,37601.0,TN,Internal Medicine,173.0,12.0,6.936416185,3375602568.0,2016.0
1548483670,HENRY,JIMMY,43081.0,OH,Pain Management,2075.0,1405.0,67.710843373,9032302757.0,2016.0
1548485873,LANE,JOSEPH,62301.0,IL,Family Practice,410.0,44.0,10.731707317,6103848841.0,2016.0
1548495294,HAILESILASIE,DEREJE,22701.0,VA,Internal Medicine,484.0,41.0,8.4710743802,2163578931.0,2016.0
1548519879,SHARMA,PRIYANKAR,48235.0,MI,Emergency Medicine,365.0,0.0,0.0,4082918255.0,2016.0
1548526619,VIGLIONE,ALAN,92708.0,CA,Internal Medicine,1207.0,71.0,5.8823529412,8820210586.0,2016.0
1548552375,ABDALLA,MUSA,47807.0,IN,Family Practice,228.0,11.0,4.824561403500001,5193957520.0,2016.0
1548552516,THELEN,TAYLOR,48879.0,MI,Family Practice,7161.0,361.0,5.0411953638,2365683307.0,2016.0
1548558034,ISSA,MAJD,48085.0,MI,Internal Medicine,377.0,27.0,7.1618037135,3779708805.0,2016.0
1548558307,PERLA,RAMANI PADMAJA,20785.0,MD,Internal Medicine,101.0,13.0,12.871287129,9931326188.0,2016.0
1548562580,BHARDWAJ,RAHUL,42303.0,KY,Internal Medicine,579.0,12.0,2.0725388601,3476778754.0,2016.0
1548571052,JACKSON,ALICIA,37146.0,TN,Family Practice,3842.0,269.0,7.0015616866,9739313768.0,2016.0
1548571987,WALDEN,JEFFREY,27401.0,NC,Family Practice,1041.0,54.0,5.1873198847,7214170570.0,2016.0
1548573405,PATEL,NIKUNJ,17331.0,PA,Internal Medicine,255.0,11.0,4.3137254901999995,7810182565.0,2016.0
1548573595,IMIERE,EDWIN,14626.0,NY,Internal Medicine,479.0,30.0,6.2630480167,1850534553.0,2016.0
1548580822,MENDEZ-ESCOBAR,IVAN,20010.0,DC,Internal Medicine,283.0,21.0,7.420494699600001,840435806.0,2016.0
1548588635,ZADSALAMAT,ALIREZA,60461.0,IL,Internal Medicine,593.0,43.0,7.251264755499999,8729213335.0,2016.0
1548589237,HINGST,LIZBETH,48670.0,MI,Internal Medicine,251.0,23.0,9.1633466135,3072749530.0,2016.0
1548589815,CARO,AMANDA,78414.0,TX,Family Practice,6558.0,290.0,4.4220799024,9234262346.0,2016.0
1548591340,SRIVASTAV,SUSHMITA,8901.0,NJ,Internal Medicine,5198.0,62.0,1.1927664486,2365601762.0,2016.0
1548648561,PHILIPPE,BERNARD,33713.0,FL,General Practice,1711.0,169.0,9.8772647575,9537477914.0,2016.0
1558306670,HURTUBISE,PETER,17543.0,PA,Family Practice,14128.0,1197.0,8.4725368063,4587557251.0,2016.0
1558308361,KOLLI,SRI,63026.0,MO,Internal Medicine,14276.0,1028.0,7.2008966097,4981500840.0,2016.0
1558314419,LYRENE,GEORGE,35801.0,AL,Internal Medicine,2743.0,16.0,0.583302953,1153218235.0,2016.0
1558323485,CORRALES,CARLOS,33065.0,FL,Internal Medicine,2031.0,21.0,1.0339734121,9537247622.0,2016.0
1558324442,KHOURI,ELIE,63701.0,MO,Internal Medicine,365.0,22.0,6.0273972603,547336968.0,2016.0
1558326892,METZGER,HOWARD,44720.0,OH,Family Practice,8758.0,172.0,1.9639187028999998,4183796915.0,2016.0
1558329631,SOUTHWICK,CHRISTOPHER,66502.0,KS,Pain Management,4716.0,1215.0,25.763358779,4082504766.0,2016.0
1558329979,AHMAD,SHAHAB,75080.0,TX,Internal Medicine,3009.0,50.0,1.6616816218000001,5991879173.0,2016.0
1558334177,KOOLWAL,SAVITA,78577.0,TX,Internal Medicine,4248.0,31.0,0.7297551789,2860303849.0,2016.0
1558334961,COHEN,BRADLEY,11530.0,NY,Neurology,1927.0,56.0,2.9060716139,143284091.0,2016.0
1558335844,CLOSE,DAVID,37412.0,TN,Family Practice,11015.0,196.0,1.7793917385,4183622897.0,2016.0
1558335919,KOSARAJU,SIVASANKARA,19010.0,PA,Internal Medicine,270.0,27.0,10.0,2567490311.0,2016.0
1558336180,GOLDBERG,WILLIAM,2446.0,MA,Internal Medicine,2787.0,82.0,2.9422317905,8527031830.0,2016.0
1558338830,NUNEZ,PEDRO,27513.0,NC,Family Practice,3958.0,127.0,3.2086912582,6800800301.0,2016.0
1558339507,WINSLOW,BRADFORD,80121.0,CO,Family Practice,1201.0,24.0,1.9983347211000002,7416058060.0,2016.0
1558340992,KLEIN,SHERMAN,11355.0,NY,Internal Medicine,2205.0,14.0,0.6349206349000001,1759431562.0,2016.0
1558345843,AN,FRANK,90505.0,CA,Family Practice,1680.0,127.0,7.559523809500001,9436179777.0,2016.0
1558346114,CALHOUN,JOSEPH,15044.0,PA,Emergency Medicine,7043.0,278.0,3.9471815988,3779486303.0,2016.0
1558348821,LIN,CHANG CHING,20854.0,MD,Neurology,1159.0,13.0,1.1216566005,1850352816.0,2016.0
1558349381,SO,BENNETT,20707.0,MD,Internal Medicine,835.0,40.0,4.7904191617,4385740679.0,2016.0
1558350892,GARBER,STACEY,80634.0,CO,Family Practice,2635.0,106.0,4.0227703985000005,4183635451.0,2016.0
1558353896,GLASS,GREGORY,28120.0,NC,Family Practice,4821.0,358.0,7.4258452603,7719930452.0,2016.0
1558354506,WILLIAMSON,ANDY,31021.0,GA,Family Practice,23427.0,598.0,2.5526102361,4385557933.0,2016.0
1558357970,CASTILLO,ALFREDO,11372.0,NY,Family Practice,13444.0,86.0,0.6396905682999999,143115444.0,2016.0
1558359018,GORDON,DAVID,48377.0,MI,Physical Medicine and Rehabilitation,738.0,157.0,21.273712737,3072404375.0,2016.0
1558359976,COX,TAMARA,76801.0,TX,Family Practice,5867.0,311.0,5.3008351798,2466357298.0,2016.0
1558362475,NELSON,JOHN,49601.0,MI,Internal Medicine,12.0,0.0,0.0,4587711825.0,2016.0
1558362707,CARTER,CHARLES,38119.0,TN,Internal Medicine,299.0,25.0,8.3612040134,9436063336.0,2016.0
1558365197,ESEVERRI,PATRICIA,33803.0,FL,Internal Medicine,9022.0,230.0,2.549323875,1355320474.0,2016.0
1558368548,KNIGHT,NICHOLAS,36701.0,AL,Family Practice,17972.0,438.0,2.4371244158,9537118930.0,2016.0
1558370635,LANZA,MICHELE,8753.0,NJ,Family Practice,2818.0,49.0,1.7388218594999998,9931291846.0,2016.0
1558371401,KIM,JIN,91730.0,CA,Family Practice,8171.0,410.0,5.0177456860000005,1456391218.0,2016.0
1558373753,BARTIMUS,HOLLY,8103.0,NJ,Emergency Medicine,128.0,21.0,16.40625,4385800234.0,2016.0
1558377325,JANSS,WILLIAM,79901.0,TX,Family Practice,543.0,24.0,4.419889502799999,7911915525.0,2016.0
1558377564,NARJES,TIMOTHY,68510.0,NE,Family Practice,5393.0,167.0,3.0966067124000003,8729008792.0,2016.0
1558377648,MALLOZZI,MARINO,17522.0,PA,Internal Medicine,20879.0,562.0,2.6916997941000003,3274562525.0,2016.0
1558378265,JOHNSON,KENNETH,49503.0,MI,Emergency Medicine,50.0,22.0,44.0,1052410651.0,2016.0
1558378323,WENZEL,JOHN,48864.0,MI,Family Practice,3530.0,109.0,3.0878186969,9335035666.0,2016.0
1558386466,MASA,CEDRIC,48617.0,MI,Family Practice,534.0,82.0,15.355805242999999,5395700645.0,2016.0
1558387308,ZERNICH,GREGG,15061.0,PA,Family Practice,17447.0,1498.0,8.5860033244,345373999.0,2016.0
1558395681,BUSHAN,LAKSHMI,33919.0,FL,Internal Medicine,5626.0,117.0,2.0796302878999997,9931369816.0,2016.0
1558412866,SATYANARAYAN,MANJULA,45429.0,OH,Internal Medicine,189.0,23.0,12.169312169000001,5991807828.0,2016.0
1558414979,PHINNEY,MARYANN,18940.0,PA,Internal Medicine,3479.0,135.0,3.8804254096,4082784178.0,2016.0
1558444802,HANDELSMAN,RICHARD,10970.0,NY,Internal Medicine,2974.0,125.0,4.2030934768,941387732.0,2016.0
1558455030,WRIGHT,ARDY,41031.0,KY,Family Practice,7162.0,182.0,2.5411896118,5496857617.0,2016.0
1558458851,NGUYEN,BICH,77089.0,TX,Family Practice,6843.0,195.0,2.8496273563999996,2365413325.0,2016.0
1558463299,DESANCTIS,ARMAND,19810.0,DE,Internal Medicine,11688.0,624.0,5.3388090349,1355329152.0,2016.0
1558487496,REISS,KENNETH,33952.0,FL,Family Practice,13048.0,307.0,2.3528510116,4880761568.0,2016.0
1558497602,ALLEGRO-SKINNER,LORRAINE,12742.0,NY,Family Practice,1171.0,14.0,1.195559351,5092765875.0,2016.0
1558514232,ELAHI,SHAHID,63703.0,MO,Internal Medicine,772.0,111.0,14.378238342000001,2264596873.0,2016.0
1558514711,SLAVINA,IRINA,31093.0,GA,Internal Medicine,255.0,17.0,6.666666666699999,2860539137.0,2016.0
